COURSE_PROF,COURSE_PROF_DESC
52176,ARTH21045520
35158,SOC37149370
4137,WMST25084285
69759,PENP14885487
92682,CJ32368854
51240,THEA34645390
52789,AMST18356392
14184,ENGL11071334
38206,MUS44496575
18603,ARTS28736923
22602,SPAN1015988
38206,AFST39180554
57572,PHYC15257867
21182,CJ2219847
67587,MA33022366
97924,ENGL2206813
24857,AFST28480554
80956,LING30343426
20013,MATH31430161
26417,PENP15278601
99558,ARTS14197956
40455,ECON39524601
88443,PHYC26272859
23963,APMS11913570
21550,ENGL36071825
6037,APMS12042069
52394,AFST39792008
59118,LTAM40031566
30796,AMST18417919
53822,PSY45032358
58585,MUS17050916
93633,MUS170L50916
1165,SOC21613913
43765,ENGL35320566
31620,DANC29561445
62924,WMST37915777
16979,NURS23998214
11946,NATV31598072
5760,MATH12991198
69743,DANC11681162
77653,SPAN30229584
64003,HIST16216114
19367,NATV25155022
2017,ENGL2974038
8628,MATH12381395
96661,ENGL29586985
95317,ECME10391947
17856,SPAN10185141
66043,UHON39972435
71042,DANC13281047
41084,MUS21244690
99165,SOC32649370
64328,SPAN21289611
74519,ENGL35273836
22116,SPCD45097848
76572,SPAN1027190
50935,AFST20689584
408,MUS14362462
3348,SUST40254748
16236,ECON30379918
32602,BIOL12324539
18097,BIOL124L16399
13498,MATH12015152
62908,SPAN10144112
22649,GNST29360807
8461,ARTH42067116
91736,ENGL24094003
32557,LING3221328
56616,CJ22544197
54301,HIST43130862
24950,ARTS42981752
14141,ECON21249132
33880,MA43021723
73441,HIST10154979
44840,ENGL21999697
8942,RELG10972049
83993,LING30421644
45472,ARTS28788198
85430,MATH26416131
72545,MA43073005
39224,CHMS33291384
14855,CJ26844197
56591,ENGL29710004
69662,CJ22566452
83612,PENP11465638
78220,PENP17315795
20660,ENGL11166922
24026,ENGL11266922
58570,PENP11514066
13932,PENP17370610
16946,ENGL12046595
66304,NURS22434022
63325,BIOL23771770
12601,NUTR24499620
99141,PEP28873714
49569,HED21231958
70913,PSY28069471
44058,UHON12114948
76052,ENGL10117087
80098,MUS14171032
58158,GRMN27698854
30815,SPAN30729584
61255,STAT14575464
25273,PENP1196565
19552,CHEM123L22472
73217,CHEM12122472
86561,CHEM124L22472
48649,MATH16270267
48715,CHEM12222472
80064,IFDM105L12662
1873,UNIV10186995
76940,PENP17853023
46371,GEOG10221571
44051,ENGL35572194
37933,SOC33120153
92207,MATH12035102
2152,ENVS102L55193
3468,MATH12139861
38282,SHS31068464
99548,CJ32034326
83682,FREN20143284
9370,FREN30237013
78274,ARTS12677638
1360,ARTS27417806
3100,MSET36539931
61232,AMST33020320
64801,SPAN11254338
94695,EPS10157656
54795,SPAN10154116
40109,ARTH42978844
26434,ANTH23085461
77916,EPS201L60731
72363,ENGL34932076
48306,ENGL35332076
4240,MUS21092125
17298,SIGN20127204
93735,HED48235327
2570,PENP1704798
28551,ENGL29320320
3636,SPAN2026311
66011,PENP16224486
8280,PENP14346200
23270,ENGL10186443
61101,ANTH15061597
35380,CJ22123139
66,HMHV40197658
45531,PENP16853023
32890,ENGL10186094
88135,PSY10556768
64655,MATH12063652
23817,CHEM132L70573
59693,MATH18046341
1571,ENGL12049280
66549,ENGL22025102
94881,ECON30344151
98791,PHIL10179921
67703,UNIV10162500
83782,ENGL10139546
84278,AMST18682936
47050,BIOL247L75833
15392,PSY33256772
43265,PSY22078899
54131,CJ13051649
88432,SPAN10184947
46463,MATH18035102
82370,SPAN10220199
46036,ENGL1022229
85846,POLS34070317
29331,POLS28025458
37002,AFAS12089165
64541,ENGL10151988
46016,ARTS18784622
49547,AMST36065013
34206,SPAN11154338
68984,CJ39379273
73240,ENGL22034843
44438,ENGL22039371
49219,UHON30254436
9107,HIST10129351
59864,ENGL10120642
72108,PHIL10167851
87535,ENGL29386985
18103,CHIN10178089
42627,PSY23111827
8465,NATV25068069
67334,NATV25560252
14743,ARTH42972436
2128,ENGL22074295
71027,UNIV10111822
79190,THEA41924869
17169,RELG26367851
74214,WMST20086831
25626,CCS33260252
70745,PENP15468890
57973,ARTS18770606
60348,ENGL28796866
86746,ENGL10255216
23365,ECON10567304
10577,MATH15083993
1220,ARTS1068291
65221,UNIV1022114
41856,MATH12175464
53185,PHIL24535569
73398,CJ317426
29358,LTAM3549104
8349,PHIL4807188
85659,PENP16257491
15706,PENP17058213
65690,PENP14415861
53145,POLS47524567
74628,PENP11558213
27445,ECON10557147
21101,PENP15539637
3656,GEOG105L16412
27553,ECON10642953
38002,ECON10516032
33814,CJ22164856
40317,HCHS11323198
34060,CJ33385159
55890,SPAN30192368
51356,STAT14525482
81208,FREN35198941
1390,GRMN20187715
48781,GRMN20289950
93773,SOC30887873
31488,ENGL11057223
31696,ENGL21941407
7312,DANC11049760
94867,LING10198488
70871,MLSL102L178
29664,PENP17845010
97422,MATH1011791
7800,MATH18016338
26107,SPAN1028344
81294,PENP15215861
48115,PENP15415861
71711,SPAN21192201
2874,MATH1631869
703,ENGL265
91591,ANTH34029224
61784,ANTH33087069
60329,ARSC19819898
29315,AFST25084285
90094,UHON30272880
85988,HIST30043774
83606,PSY22034948
46762,HED1716742
75678,HED33359323
10894,UNIV17577359
46524,AFST30380554
96107,AFST28580554
41299,THEA29213284
24633,PENP11277736
25308,HIST18165398
86859,MATH1128568
5250,MUS11038311
44268,CJ34418742
23754,CJ31478472
42316,CJ32391560
23258,SPCD20159758
98344,ENGL4584311
80448,MATH31761703
66415,RELG26378550
58949,MATH12155254
44618,UHON12137862
68345,CJ49019224
12872,EPS43915899
58353,ENGL22054337
50527,PENP11444634
92974,ARTH2017794
60206,MATH16298313
11040,PENP17819353
48783,UNIV10137433
59347,SPAN30292368
89437,SPAN10137626
29754,ARTE49346582
95694,BIOL11023579
91149,GRMN1019014
36363,PSY20064717
15563,ENGL11021876
67611,SPAN10197282
27266,PENP19394371
85678,MATH16221360
33160,ENGL22046991
60663,MUS23118748
3402,ENGL2201708
86554,MUS24287886
59451,MUS152L16264
56968,MUS15267854
41364,SPAN2018570
54097,SOC39884963
45241,PENP19349834
50976,PENP15515795
33006,MGMT32271086
30330,MGMT31031797
94677,ECME11563981
95939,CRP16530441
91460,LLSS44378911
68256,UNIV17585124
2462,PENP15445010
70370,EDPY30310611
14582,AMST28515777
50590,WMST20051708
96602,PENP1021461
76341,MATH10133421
57365,MATH10233421
97490,MATH32164042
2513,SPAN10157010
68805,SPAN20270548
74246,MUS150L19551
86935,MUS152L19551
84931,MATH15086584
86079,ENGL2503752
56349,PENP17881910
47767,PEP2881182
76275,MLNG10578089
91507,POLS30069652
58612,POLS40069009
78398,SPAN10239955
85613,CHMS39312302
39990,PENP15951750
80175,ANTH11025289
34623,HIST18129351
46123,UNIV10279070
40006,ENGL15072892
11421,ARTS18777283
29215,CJ46671723
43836,FA28480547
76210,PENP15470610
75110,CLST10755121
98867,ENGL22487087
86428,IFDM25036699
91702,APMS11977858
40460,MATH18166978
90302,NUTR12062234
90704,ARTH20293680
75244,PENP15270610
68556,SPAN20123364
3478,UNIV10181637
68667,NVJO10360971
55019,NVJO10260971
98543,IFDM25098560
91966,MUS150L17143
54638,MUS152L17143
8428,SPAN20156576
8757,ENGL219449
29690,IFDM49195120
78965,ARTH25262404
10846,PENP15911732
11140,IFDM49133422
62030,AMST18621617
84735,APMS11961468
51519,GRMN20168399
82896,UHON12156689
39290,PSY33298495
5234,ECON10679918
73640,BIOL123536
23155,CHIN20148164
57952,MATH26481244
63584,CHIN20248164
87258,HIST162
10467,SIGN21489640
51353,SIGN21053026
21924,WMST23192848
85373,LING10193288
46471,FREN10254470
95913,FREN27694098
46946,CHIN10158722
15899,CJ34066452
38083,RELG3471552
52421,PENP15266126
53789,PENP15466126
64095,ARAB10149197
30753,ASTR101846
62977,ARAB10290394
31315,SPAN10285906
32883,LATN10174526
13185,SPAN30190275
86918,SPAN30732859
66419,SPAN30228960
52982,ARTS18776682
20950,HED4453416
2529,PENP15481440
87001,ENGL10222424
78657,PENP17111732
82592,MATH32778894
86397,THEA49560388
64755,SUST15040820
94769,CHNE49120815
63954,SPAN35292201
23172,RELG10767851
93015,ENGL32126753
22705,SPAN30146043
46553,RELG34752807
37232,ENGL22410933
42766,ARTH2527794
95811,ENGL22012210
67326,CJ26878321
69536,EPS30078651
33507,PENP1481461
4230,BIOL247L65464
51597,MATH1503317
17727,MATH18150088
14818,MUS43556393
44452,UNIV10174777
21098,MLSL10236916
88605,ENGL29087087
73674,ENGL29639553
62951,NVSC30057413
92965,NVSC3311084
72787,AFST10649197
59297,PHIL44262783
16404,ENGL46432558
74388,CJ31444356
98313,SHS3022578
76761,ENGL1014677
99010,MA11142897
54839,PENP14446200
72875,THEA39788140
63509,ARTS26813330
15264,SOC21141105
63808,SPAN10283618
16600,BIOL202L78460
83547,MATH16297991
40574,THEA2233415
10747,MATH12063983
83886,ARTS18765912
39132,FS34317200
40151,MLSL230178
32814,ECON10657147
25020,ENGL10268846
37603,CJ13074586
36696,NATV25584963
28292,PENP12587922
76039,CHIN30178089
50114,AMST3608308
70410,CHIN30258722
41197,MATH18037455
49827,FREN20162607
14243,ENGL1021708
99642,ARTS10654008
99561,FREN10232576
76236,PENP11544634
61169,CCS10270769
61001,ENGL10162408
84725,AMST18321516
24217,ENGL22040645
21000,ENGL10222329
65326,JAPN10295476
63032,ASTR10124118
31995,ASTR101L24118
5245,ENGL10254104
86873,MUS15060629
99658,MUSE19595231
36016,MUS11292517
73739,CCS3938308
13709,FREN10245672
87561,MATH12132228
11789,CHEM11129
1962,ENGL2924311
32869,UHON20550962
37651,SPAN11282919
62464,STAT14595997
41068,ARTS12673764
43552,ENGL10163672
99993,CJ22174586
43485,POLS24020736
19482,UNIV17568300
5053,MATH26461703
61519,CCS39312302
51843,GEOG105L67756
57891,SPAN30259050
89344,ENGL22091805
64796,ARTS2139949
80829,ENGL10122424
97201,ARSC19857327
29575,PENP10311732
72121,UNIV17536051
84368,SPAN30130007
89445,POLS28053319
97342,POLS3549104
62862,POLS30031569
3667,POLS52121717
41321,UHON12181727
52267,PSY49983994
75710,CRP18136486
89777,ENGL11120642
68823,ENGL11220642
80089,SPAN21183609
44736,HIST41739447
80324,UHON20792897
30488,MATH4993966
95584,MATH32718663
22797,MATH41277251
73091,APMS12038413
42844,PENP10570610
88759,PENP17014066
40337,WMST23111827
57617,PENP17139637
91920,PSY22085840
16195,PSY4992159
97818,ARTS12683827
27529,ENGL10219039
2137,SPAN3029140
52570,ENGL10147409
21032,ARCH10966576
10556,SPAN30142346
88196,ANTH13029224
94874,ENGL10138477
114,CJ171L72263
52288,HIST30079942
26120,FREN10164052
78406,ARTH10110929
66343,AMST18271199
43309,CRP470487
21205,ENGL22422724
12476,SOC10155971
47528,ENGL15026753
47712,STAT34583508
92769,FREN1023377
68250,HED3066175
75027,AMST3508308
56487,SPAN3021563
59537,SOC37181890
95204,SOC38157408
1233,SOC31321485
64833,ARSC1982978
48193,HIST10260903
26840,MATH10243631
24009,MATH10143631
90675,HIST49232860
71160,CS26188500
27732,CS241L88500
69046,MATH16329626
6452,MATH31470044
97198,STAT34537111
83366,MATH26429626
78259,APMS10887442
21058,ANTH37618505
54973,PENP14037052
98307,ENGL22047378
8511,PSY27146806
87289,EDPY30325977
1010,CJ22068167
48960,UNIV10188301
40499,PENP17066126
77573,ENGL11115460
1515,SPAN10144115
24566,NVJO10238883
6820,PENP17124912
44604,SPAN10169041
94848,PSY27178410
46452,HIST1011944
93727,ENGL12083803
43334,PORT27535665
72480,AFST29796824
78578,SPAN11283422
78990,PEP28858213
37111,UNIV10181208
10765,ENGL11068846
4291,DANC11050600
23463,PHIL10132110
26754,FREN20121972
91829,CHEM12241227
10202,HIST33456318
69396,GEOG10224567
13005,MGMT32268065
57407,PSY2405709
43250,UHON2071099
58429,ENGL12047409
13676,MATH15336561
43726,ENGL21974295
75039,MUS23379354
50683,ENGL12027247
20257,STAT14511979
61291,SPAN20222908
39205,ENGL11075787
54125,ENGL11027247
21389,ECON10615491
81119,ENGL1201825
17716,MATH10164747
15012,SPAN11125112
75670,PENP12125735
84963,ENGL11156936
42547,ENGL11256936
33928,CE20284891
32314,SPAN10293200
25610,NURS23880988
60405,NURS24098214
37941,PSY27183184
36457,SOC32615250
66209,MATH31616010
99678,AFST29956974
29743,AMST18624300
48122,WMST20020320
64539,ARTS42957494
65437,ARTS42995120
48456,ARTS49555217
16070,LLSS44358677
28507,ARTH42961355
60944,UHON12260903
61548,FREN20127338
61927,HED32159323
18368,SOC41486378
18541,AMST34342224
22352,JAPN20210874
43161,ANTH34017661
1474,ENGL2198114
65541,POLS32075054
53595,POLS3038181
54087,LTAM4008308
35626,AMST3408308
3198,DANC11844351
16416,CHEM31561183
97157,AMST20111631
66308,HED24742431
559,SOC42386378
7573,ENGL10154104
28073,ARCH10978557
16430,RELG30380554
45869,SPAN30160139
42041,RUSS401256
12779,HIST30060672
94338,RELG34743774
19211,CRP26558732
54168,PENP16253023
99011,NVSC40128599
56275,EMS3988323
89407,ENGL21986985
83423,EDPY31035737
41293,ENGL41312259
82007,BIOC42324658
83334,MATH150
46258,ANTH44896575
58689,GEOG381L16586
2572,MLNG10525816
28049,ARTS35752705
8540,ARTS47081752
43867,IFDM25028802
57725,BIOL247L68633
29460,SPAN20122908
57710,UNIV10111557
45421,LING10149897
34261,SPAN20286895
88369,PENP16549834
55666,UHON20150962
46763,PENP11493217
76382,MATH10335102
91480,ECON10542953
74914,ASTR101L65510
71463,PENP11593217
31392,ASTR10165510
7381,BIOL201L23579
79754,PENP11467253
5214,PENP17385487
49819,PSY45087069
19863,ARTS20777436
81863,CJ37319224
45278,MATH16321549
98384,ENGL12028096
58452,PENP11439419
40909,MATH18064098
74955,MUS43592517
90958,NATV15055022
18643,PENP14385487
71927,SPAN10122808
78803,CS150L32559
78027,PHIL15646451
54137,MLNG10549197
37268,ENGL28197497
30425,ARAB10249197
39920,SOC28071308
87284,MATH31478894
8111,ENGL12040210
89413,LING10110409
89534,PENP14815795
5929,ENGL11062408
17834,HIST10274676
23454,HIST33234936
40305,FREN20243284
65984,UNIV17555291
23304,PORT10237765
19097,FREN30294098
43303,ECON30024588
74934,FREN30537013
38111,GREK10120364
35389,PSY20083184
78558,ENGL22010324
72807,ARTS18855591
24675,APMS10145669
51798,APMS10245669
652,WMST37917764
91173,ENGL10275087
85641,BIOL12396846
40706,ENGL1015931
21348,ARTH20139365
92061,MATH32194146
49994,FREN20294098
24147,ANTH31023655
51902,ARTS10618268
78811,LATN10237431
98566,PENP13819796
61599,PSY20046806
68019,ENGL10119039
94327,FREN17543284
21330,UHON20410554
94527,ASTR10927894
45614,ECE49196690
55182,PENP14190108
59311,SOC47120153
91751,ARSC19880405
58244,ENGL10112259
18149,ARTS20754008
65467,ENGL45694025
64741,PHIL48061104
5590,ARTH42946002
17222,ARTH41568892
21589,MA33066070
37302,UHON20756689
41307,ARTH42734142
71798,IFDM49168069
89679,ARTH20178844
34858,ANTH33011205
41242,BIOL20291787
65396,CHEM253L49033
61293,CJ31423375
32274,LATN20122743
63566,LATN20222743
11761,UNIV10233422
45567,ENGL11313533
80548,MATH10364747
66767,PENP14946200
55273,SPAN10122839
3552,PHIL10186923
53795,PENP12825735
94048,PENP15853023
39248,STAT1456320
73474,HED47759323
61348,ARTS18740565
85479,ENGL22091558
17287,ENGL10177656
15364,DANC11081047
8850,PENP16175642
79131,PENP10144634
47075,PENP19319266
47158,NTSC261L94949
68775,UNIV10139546
90771,PENP15558213
97336,ANTH10189587
35052,AMST31048623
21176,UHON30266474
90216,PSY26555747
9698,PENP11544624
48472,PENP15649834
97327,MUSE24287886
2244,PENP14119796
86024,OILS49355108
94449,PSY28092848
59288,GEOG105L16614
85319,NVSC10146922
60315,PENP13942431
59838,PENP15881440
57962,ANTH22062721
194,PSY27192848
63475,ENGL22086046
2916,CE20250643
21844,PCST34087069
58423,PENP11574017
61311,PENP13919796
48430,HIST30833806
36079,AFST39773171
58477,IFDM49156393
80200,ENGL21975170
43869,GAME10145464
42830,NVSC10193082
6576,NVSC30040194
51518,CJ36566452
89083,CHIN11178089
19326,MATH1236293
24075,CRP18133380
90610,AMST35644392
9091,PHIL10138417
31792,ARTH10176357
88450,PHYC10271422
48248,PENP17715861
93625,ENGL21953709
35315,CLST33341008
97860,ANTH11081848
40016,ARTS18740187
31547,PORT10115864
59006,PORT10215864
85639,ENGL12062524
46244,CJ130
71943,ARTS10635064
2507,THEA23045390
65114,PSY10558883
91138,MATH12085128
40703,ENGL10268739
3521,UHON20129547
96307,ENGL2495098
60391,ENGL25075094
67384,GRMN10243257
41116,ENGL10127247
2850,ARTS10696217
49416,PSY23127669
93345,UNIV3912367
80974,PENP17024912
95543,ENGL12059777
3695,HIST10165398
57365,MA2122467
58700,MA2102467
86087,CJ26866729
9480,AFST29784285
95051,DANC2955195
71901,PENP17719353
51053,CCS39362583
14357,CJ31445088
95277,MATH21586230
93002,HIST30085446
21559,AMST18678834
52122,POLS28070798
32644,ENGL29681238
78725,HIST30029351
20311,CHIN10142088
80310,ARTS38922366
84965,UHON40256689
56922,BIOL247L68190
87641,ARTS13072969
42889,AFST10690394
35875,SPAN21160898
78884,PENP19310114
82212,ECON10594989
71154,ARTH20180326
89860,AMST18572889
1590,ENGL29318007
46036,PSY10526462
56511,PENP15953023
16298,UNIV17572525
36598,MUS15067854
53165,MUS150L67854
53386,RELG34747383
83581,ANTH11059504
12788,ENG19580696
41509,PENP16212161
92934,PENP11537089
9016,PHYC10235425
19862,CJ22025576
12521,MATH30628290
29257,MUSE15537652
89527,PENP15619353
12029,PENP14445010
40480,ARTS14163865
72275,PENP12225735
56067,ANTH13098197
6057,MATH31422071
84124,RUSS20280077
38680,ENGL1204269
33492,PENP15415795
43662,HMHV30133740
37643,ECON10694922
44682,HIST34546061
15623,ENGL22058677
36730,ECON30933740
75456,ECON31549132
20019,PENP16167253
6439,HIST4789377
33023,CJ26966729
5611,CJ27872263
55836,PENP10244634
39803,SOC31225345
13866,SOC47193565
5918,LATN10137431
13337,FREN10166238
26240,PENP10239419
66197,PENP16244624
46581,GRMN10240326
71930,CJ171L20136
76309,LATN30346277
52462,PHIL35679921
71887,ARTS14176682
92488,COMP33025816
97783,PEP28424398
82278,PENP17012487
508,ENGL11357327
31433,MATH10215207
58413,MATH10115207
85112,THEA34545390
32469,UNIV10227399
99319,ENGL11023912
48544,PENP16660759
54863,SOC37186281
38440,ENGL11087983
47909,ENGL11091558
19823,SPAN30257882
30153,ARTE43612057
63718,CJ2688363
53667,CJ22132968
22537,ENGL32083212
95610,EMS11347672
34815,EMS14247672
68146,AFST25139553
66984,ENGL21912437
82075,CJ27968891
30840,ENGL10170253
66204,UNIV17541639
46697,BIOL12366916
58686,BIOL124L46045
1719,MATH15024088
85655,MATH1116320
76961,BIOL20459618
25607,BIOL204L48167
98507,CCS36070769
61645,PENP17874017
7860,PENP17781440
82397,FREN202301
95431,SPAN10292566
59238,ENVS1019474
80261,MATH12916338
24706,PHIL21173461
62196,ANTH122L81537
9689,RELG34741008
24585,ARTS2055515
41164,ENGL15049280
92538,MUS10990427
99438,MATH12932023
6955,ARTS21319772
14970,CCS39324802
89909,PENP16137089
27587,MATH12934646
26500,FA28470255
97252,ECE10117225
3165,WMST3797306
96348,ENGL29734896
2176,ENGL30458951
58636,MGMT32674112
15369,MGMT30075614
41011,MGMT30312961
94232,PENP16287922
41156,MLSL23067455
76684,ARTS23213545
73033,ARTS12659117
93944,ARTS18852537
831,ARTH20210929
31556,STAT14517086
15287,PHIL20158131
80860,NVSC10583206
42367,APMS10739207
89283,MATH18081244
3865,HED2096742
20070,UNIV17573386
91415,MATH15032284
54656,POLS28069480
99485,CJ32366897
36178,ARTH20110929
59350,PSY27181850
64609,GRMN10140326
61174,PHIL34393520
32604,PHIL3527188
89422,PENP17458213
66829,SIGN21053471
25671,COMP33446277
90297,CS151L82747
64975,HIST30023278
34784,MATH31416010
94159,FS31539197
66788,ARTS26887460
58946,SPAN10242112
35841,ENGL22012055
91450,MUS152L67854
69468,SOC31014681
67278,PHIL20279921
38404,LATN10152168
71030,ENGL15030097
54732,CJ31468765
41959,PCST34058239
5204,MGMT32259467
79941,UHON20172007
26964,HED44550973
13896,SOC10199945
60009,PSY22059629
41442,PENP11211732
4366,HIST10160903
4236,COMP33614637
72822,ECE49546830
12472,ENGL2208114
25712,SPAN20117886
76731,PENP13266126
38566,ENGL15040537
51538,MATH16270070
26104,PENP14015795
97810,CCS10970769
9062,PENP17884117
28958,BSTC20321
31821,ENGL12098488
32479,ENGL44565055
49668,ARTS10685475
69701,STAT34528352
68086,ECON30082694
56860,GRMN40514637
73957,UHON20374428
41496,PHYC160L70267
41889,HIST16142085
20856,MA21037095
52312,PHYC16070267
82557,PHYC16170267
30035,PHYC161L70267
65379,ENGL11086223
59764,SPAN30222908
41254,SOC2167195
82796,ENGL11051652
52851,ARTS16856995
81258,HIST10128828
2012,STAT34572447
31343,PHYC26238813
46728,MATH31114799
45067,MATH316896
56869,PHYC29036991
56446,PHYC33021406
18773,MATH11612657
20420,LING10140999
60662,PENP15984117
16180,PSY3324436
4554,UNIV17575863
94144,MGMT30697042
68352,ENGL11066292
15661,ENGL1102409
88473,SPAN35060139
38234,ANTH34016786
54481,RELG34768322
65917,CCS37448623
17916,STAT14562119
11783,PENP15615795
39989,LATN10176246
23915,ANTH11040999
1802,ENGL22022329
13691,CJ39372263
81469,CJ22168167
79743,PSY40047305
26133,MATH15034375
99944,SPAN10111431
22486,DANC13240824
69664,ENGL11322329
82214,AFST10493465
77292,ENGL11023398
89541,CJ33382952
90768,ENGL21980405
88438,MATH16274670
15872,CCS20111631
95923,MATH31664385
20303,AMST1845498
33078,AFST39751977
17585,SOC371421
31677,CCS33227114
41379,BIOL201L55355
12204,MATH32218663
47537,MATH32770044
46569,MATH32152105
32493,MATH18062719
67968,ENGL22456720
89742,LLSS44379734
80881,MATH21561007
48967,ARTS14177638
81033,SPAN10186236
3191,AFST39756974
18739,ENGL22432558
38743,AMST18392949
41455,SPAN30258986
93252,HIST41832860
21192,SPAN11253973
47561,ARTS12577638
4960,ARTS27489617
78430,ARTS20718268
52608,LING30182408
74335,ENGL12057327
84306,CCS49530441
34544,CRP16593115
84218,MA49642897
11941,PENP15815795
87475,SPAN11254116
67345,ARTS12583827
36097,FA47067866
36755,ENGL12099885
86429,FREN10148812
70080,ENGL11098847
85460,MUS10973698
88280,PENP11283746
96066,PENP15812161
52135,NUTR24469435
70957,PHIL35225992
29274,ARTS12663741
61933,CJ13068167
71446,ENGL11056936
60279,MATH12153630
83608,DANC23236331
57187,SPAN10142439
18210,MUS150L60629
65552,APMS10190427
23672,ENGL11034843
71904,MLSL1011822
1899,MLSL101L1822
22717,RUSS10132239
17643,RUSS10232239
5396,PSY10527669
18815,NVSC4011084
44071,MUS24029639
66215,CJ22169116
8049,APMS10780211
33327,ENGL12057223
5535,ANTH11095358
8291,ENGL11363672
3806,MUS23929639
88527,MATH10321067
26900,ENGL21971361
48718,PHIL21144873
81505,CLST10728635
8033,ENGL12074295
88147,ECON10668131
57242,PHIL15625102
3908,SPAN20178673
3621,CJ22172645
46279,BIOL202L54694
66391,BIOL203L48167
65010,BIOL20391050
39076,ENGL22477548
18238,ARTH47989293
44821,RELG34737630
20854,CJ13042450
42196,NATV25186481
40163,MATH12996978
4565,ENGL2481272
54184,PENP13950477
84173,MUSE19541244
61132,PENP17814066
91377,MATH12144700
16977,PSY22059928
76841,FREN30198941
2391,FREN3517996
56320,ENGL11050921
85966,PHYC10332851
49118,CHEM19275950
24045,PENP13850477
58978,ENGL11077656
5141,NE31426596
50290,NE23161403
76208,FREN10264052
53403,WMST4989237
81133,HIST43459165
49836,CHIN11278089
46633,ANTH25161597
28711,MGMT20299754
5932,NUTR12080003
9393,ENGL11380342
45003,DANC13236331
68489,ENGL11044948
76585,PENP14814066
46725,RUSS10225816
8429,PHYC10530885
56366,ECON10591872
17439,ARCH10933593
48937,FA3845398
73394,ENGL1111708
57339,ENGL1121708
7979,CLST10758443
33511,CS29322341
25346,MLNG10590394
85981,ENGL22042623
84719,ENGL15090829
30111,HIST16214834
14273,ENGL22486223
60869,CJ31469671
25845,ENGL22053709
98014,ENGL10750962
54370,UHON20718867
25590,UHON30243406
72191,PENP11584117
24027,FREN1021767
35078,ENGL22013533
64675,ENGL29236980
8166,ENGL25093465
34368,ENGL29518007
87108,FREN1011767
21036,MLSL22967455
33000,CJ22146979
97044,CHNE25121151
45033,ARAB47582612
2394,CBE30294803
91076,CBE25321151
76358,EDPY30316011
54335,PSY10573657
52119,PEP29385487
3013,NATV45084742
29203,IFDM4911982
84801,IFDM25038599
44828,CS49978268
59607,IFDM31167866
58866,ANTH11037309
94348,ENGL11215460
37390,DANC11091419
25824,UNIV10229065
38020,MUS250L81289
19393,MUS252L81289
18304,MUS36238413
12047,ANTH11093288
14668,MA21268180
25363,ANTH10141391
20885,UHON12188823
72215,CJ22198366
63197,PSY22039661
81201,PSY30277324
90954,SOC31226250
48158,PHIL21162783
48284,CJ22133950
74074,BIOL23779601
62674,GRMN30314637
90414,ENGL12040999
32701,UHON20770442
22604,UHON20273549
5901,ENGL12093920
97717,ENGL11383803
14670,SPAN11153973
9855,AMST33084285
83494,LLSS32153834
3446,NUTR24496954
12750,ENGL12020566
49088,THEA40389440
66881,HIST10297843
91679,HED21212400
62335,MATH11251803
30846,HIST18250966
87384,MATH12077832
85748,GRMN10114146
21579,MATH18110032
47573,MDVL3471819
28289,HIST10265398
40557,MLSL1021822
33905,MLSL102L1822
56929,CHEM11195654
17811,NVSC30346922
47660,AMST34080469
75822,IFDM49198560
73706,ENGL21198560
62834,ARTS33013545
19951,APMS1192586
70272,CJ101L9847
66309,ANTH34021112
34120,WMST20056392
68754,SHS30368464
28650,GRMN20287715
24394,EPS2515726
87840,ARTS1254624
82270,ECON30313244
80066,UNIV21641421
52000,UHON12172007
34776,PSY3768796
89463,CJ32723139
52964,CJ34015018
93761,CHNE23161403
39958,PCST10258239
63939,ANTH3761156
6740,ENGL12058677
2483,PENP11249834
82491,CHEM31279773
38380,PENP10237089
44734,CJ2689847
77393,ENGL29797388
23731,HCHS29336895
29959,PENP15826861
46370,AMST31453309
6735,PENP12925735
92774,AMST18615777
4534,HCHS11156030
97089,ENGL10183420
2210,UHON29943406
88803,SOC33126678
35728,MATH18077778
1760,AMST36084963
98073,POLS40071125
581,ARTS20554008
33001,THEA39656176
29703,SOC34539375
46207,POLS27032405
53339,POLS28012688
79766,ENGL38889205
79989,ENGL22490829
17213,HIST30016023
61617,SOC10149370
80043,ARTS18723920
92551,ENGL11097964
68625,ENGL10221
86940,MATH12138188
47450,MATH12381244
91721,CLST10763013
97667,ANTH122L58435
83868,MGMT34040476
38865,MGMT30675558
8036,PENP18819796
8066,UHON12190056
54007,CCS10237862
7089,HED2476742
69737,RELG34743517
94509,NVSC20183206
77932,APMS1075159
31424,PCST30639628
8450,GEOG10189778
28449,APMS1015159
68935,CHEM12195654
63473,UNIV39179519
3023,ENGL22044948
32951,FREN10112354
52679,MATH10144453
1699,MATH10244453
67617,AFST10436527
12543,PENP11515795
66475,ENGL21971334
843,ENGL21960756
77202,SHS30257574
174,ARTS24096500
50423,THEA13145390
76893,APMS11938311
27756,PORT27686236
18597,APMS11950828
97581,IFDM491666
49203,IFDM49112662
56784,AFST29780554
59484,CJ32654990
59531,COMP33910874
34344,CCS36042852
48442,MUS43623302
19671,ENGL12086223
79914,ARTH25214626
41136,BIOL247L46588
45319,PENP16281440
95355,PENP15915795
23156,SPAN3019140
13219,MATH40121360
51744,MATH31369572
78300,MATH31228945
74427,NE37158188
27237,ECON30063557
70589,DANC29576738
67962,APMS12038311
